Complexity,Loss,Equation
1,1.6626334,"0.6152222"
3,1.6560689,"x2 / x8"
5,1.6247638,"x2 / (x8 + -3.932807)"
17,1.6240195,"(x10 * ((x2 / x8) * ((x0 * (-0.009863896 * x3)) + (x11 + 0.8485488)))) - 0.31295335"
