Complexity,Loss,Equation
1,5.957763,"0.48013884"
3,5.9462543,"x2 / x8"
5,5.9290094,"(x2 + x10) / x8"
7,5.919427,"((x0 * 0.6296223) * x10) / x8"
9,5.8869324,"(x2 + -2.875454) / ((x0 + x3) + -1.7825228)"
11,5.8776464,"((x2 + x10) / (x0 + (x3 + -1.9448004))) / x2"
13,5.866374,"(((x2 + x10) / (x0 + (x3 + -1.9448004))) / x2) + 0.26060703"
15,5.866326,"(((x2 + x10) / (x0 + (x3 + -1.9448004))) / x2) - (-0.44506133 - -0.22597463)"
19,5.863934,"(((((x2 + x10) / (x0 + (x3 + -1.9448004))) + -0.04480255) / (x7 + 0.30927846)) - -0.16387169) - -0.069932744"
