Complexity,Loss,Equation
1,4.0840383,"0.6116103"
3,4.07349,"x2 / x8"
5,3.9922757,"x2 / (x8 - 3.9376295)"
7,3.9835737,"(x2 / (x8 - 3.9376295)) + x11"
9,3.9781764,"((x2 / (x8 - 3.6340234)) + x11) / 0.70111656"
11,3.976883,"((x2 / (x8 - 3.933184)) + (x11 / 0.62625825)) + 0.11772994"
