Complexity,Loss,Equation
1,2627.8862,"12.174414"
3,2576.6062,"x0 * 2.7345679"
4,2538.9595,"exp(x0 * 0.42699742)"
6,2535.174,"x0 * (log(x5) - 1.6588639)"
8,2534.4788,"(x0 * (log(x5) - 1.3353431)) + -1.8746396"
9,2523.1443,"x7 + (((x0 + -6.1727877) * x0) + 5.412693)"
10,2520.4106,"(x7 - 3.4964483) + exp((x0 + -3.2148643) * 0.6680752)"
12,2520.3953,"(x7 - 3.6052318) + (exp((x0 + -1.8610944) * 0.6516209) * 0.44907418)"
15,2519.9753,"(x7 - 3.359802) + (exp((x0 + (1.0305707 - log(x9))) * 0.68248004) * 0.40974888)"
