Complexity,Loss,Equation
1,2.5364642,"0.6623297"
3,2.5292552,"x2 / x8"
5,2.522767,"(x2 / x8) * 1.9319986"
7,2.5010347,"(x2 / (x8 * x3)) * x10"
9,2.5007741,"((x2 / (x8 * x3)) * x10) + 0.06992672"
13,2.4960248,"(3.4580863 / ((x8 * ((x3 - -4.3754115) / x10)) + -2.2819412)) * x0"
15,2.4908705,"((1.4879822 / (((x3 - (x8 * -5.0843863)) / x10) + -2.5488918)) * x0) + x11"
17,2.4903307,"((1.4879822 / (((x3 - (x8 * -5.0843863)) / x10) + -2.5722914)) * x0) + (x11 / 0.8762202)"
