Complexity,Loss,Equation
1,2626.7021,"x7"
3,2576.6062,"x0 * 2.7345326"
5,2408.7402,"(x0 * x5) / x9"
7,2376.0115,"(x0 * x5) / (x9 - x10)"
9,1955.7175,"(x10 / ((x0 / x9) + -0.30357128)) * -0.5219968"
11,1801.6904,"(x7 / ((x0 / x9) + -0.30357128)) * (-0.1842203 - x11)"
13,1778.3226,"(((x7 / ((x0 / x9) + -0.30357128)) + -0.30357128) * -0.1842203) - x11"
15,1777.5851,"((x7 / ((x0 / x9) + -0.30357128)) * (-0.5219968 + 0.38249975)) * (1.3206036 - x11)"
