Complexity,Loss,Equation
1,1.8126502,"0.33917296"
3,1.8076122,"x2 / x8"
5,1.803206,"x10 / (x8 + -1.6729248)"
7,1.414174,"0.22918896 / (x9 - (x8 + -0.5003086))"
11,1.4085642,"(x2 * (-0.0772903 / (x8 + (-0.5008363 - x9)))) + 0.42782733"
15,1.4036957,"((x0 / (x8 + (-0.4989509 - x9))) * 0.097589664) - (-2.3883438 / (x8 / x0))"
17,1.3978322,"((x0 / (x8 + (-0.4989509 - x9))) * 0.097589664) - ((x10 / -2.3883438) / (x8 / x2))"
19,1.3971144,"((x0 / (x8 + (-0.4989509 - x9))) * 0.097589664) - ((x10 / (-1.0905933 + -0.46064907)) / (x8 / x0))"
