Complexity,Loss,Equation
1,2.4119198,"0.34806862"
3,2.4052165,"x2 / x8"
5,2.400407,"(x2 + x10) / x8"
7,2.3952682,"((4.3658876 / x8) + -0.13037635) * x10"
9,2.3848197,"(x10 / ((x8 - 27.422094) / 0.77904505)) + 0.87735975"
15,2.1372764,"(((x10 / (x8 - 27.422094)) / (x2 / x1)) / (x8 - 27.422094)) + 0.87735975"
19,2.02894,"(((((x0 + -1.7546183) / (x8 - 27.422094)) / (x2 / x10)) / (x8 - 27.422094)) + 0.87735975) + 0.019406551"
