Complexity,Loss,Equation
1,7.1221595,"0.56215006"
3,7.111959,"11.332439 / x8"
5,7.088137,"(x2 + x10) / x8"
7,7.076426,"(x1 + -1.142671) * (x10 / x8)"
9,7.066769,"(x2 + (x10 * (x10 / 2.3408835))) / x8"
11,7.062976,"((x2 + (x10 * (x10 / 2.5198956))) / x8) - x11"
13,7.062092,"(((x2 + (x10 * (x10 / 2.5198956))) / x8) + -0.07981874) - x11"
15,7.0612617,"(((x2 + (x10 * (x10 / 2.5198956))) / x8) + -0.07981874) - (x11 * x3)"
19,7.0611334,"((((x6 - (x2 + (x0 - 1.6000357))) - x6) / ((x7 - 15.720291) - x8)) - x11) + 0.23209047"
