Complexity,Loss,Equation
1,5.957763,"0.4805721"
3,5.9569616,"0.48845562 - x11"
4,5.942352,"exp(x2 - 9.760322)"
6,5.92036,"exp(x2 - 9.824097) + 0.35247123"
7,5.8769493,"exp(exp(2.2102592 - (x3 * x0)))"
9,5.8543587,"exp(exp(2.221431 - (x3 * x0))) + -0.5749764"
14,5.849643,"exp(6.309882 - (x0 * (((x5 - x5) + x3) * 2.9927))) - -0.45609012"
16,5.848532,"(exp(6.23776 - (x0 * (((x3 + x5) - x5) * 2.8775847))) + 0.13623308) - -0.32274655"
