Complexity,Loss,Equation
1,2.5364642,"0.66428196"
3,2.5292552,"x2 / x8"
5,2.519469,"(x10 * 4.0535693) / x8"
7,2.5010347,"(x10 * (x2 / x8)) / x3"
9,2.4981256,"(((x10 * x2) / x8) / x3) + x11"
11,2.4970992,"(x10 * ((x2 / x8) / x3)) + (x11 * 1.352824)"
13,2.4962754,"(x10 * ((x2 / x8) / x3)) + ((x11 * 1.5567143) - -0.064224355)"
17,2.4934216,"(((x10 / (x3 + x8)) * (((x10 + x10) / x8) * 3.1493452)) - -0.20433767) + x11"
19,2.4915056,"((((x10 + x10) / x8) * (((x10 / (x8 + x3)) * 0.3594362) - 0.07270616)) * x2) - -0.52587855"
