Complexity,Loss,Equation
1,1.7146273,"1.0640633"
5,1.6936179,"(x2 * 0.062443715) - -0.60364974"
7,1.6747417,"(x8 - (-187.28987 / x8)) * 0.03520202"
9,1.6624602,"((x8 - (-213.78802 / x8)) * 0.06088565) - 0.88229144"
11,1.6527815,"((x5 * 0.055895317) / (x8 - (x10 - x8))) - -0.85120106"
13,1.6524893,"(x5 * (1.5524141 / (x5 - (x10 - x8)))) - (x7 * 0.032328032)"
15,1.648088,"((x5 * 1.5524141) / ((x5 + -1.430872) - (x10 - x8))) - (x7 * 0.032328032)"
17,1.6416914,"(((x5 * 2.1753786) / ((x5 + -0.8834598) - (x10 - x8))) - (x7 * 0.030456543)) + -0.5383501"
